2026-02-15 15:44:19,338 - INFO - Found 0 existing transistors
2026-02-15 15:44:19,338 - INFO - 
============================================================
2026-02-15 15:44:19,339 - INFO - Processing source: /home/tinix/claude_wsl/transistordatabase/database
2026-02-15 15:44:19,339 - INFO - ============================================================
2026-02-15 15:44:19,340 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/Fuji_2MBI600XEE065-50.json: No transistor ID found in converted data
2026-02-15 15:44:19,342 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/CREE_C3M0120065J.json: No transistor ID found in converted data
2026-02-15 15:44:19,343 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/CREE_C3M0016120K.json: No transistor ID found in converted data
2026-02-15 15:44:19,344 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/Fuji_2MBI400U2B-060.json: No transistor ID found in converted data
2026-02-15 15:44:19,345 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/UnitedSiC_UF3SC065007K4S.json: No transistor ID found in converted data
2026-02-15 15:44:19,347 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/Fuji_2MBI300XBE065-50.json: No transistor ID found in converted data
2026-02-15 15:44:19,348 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/Fuji_2MBI100XAA120-50.json: No transistor ID found in converted data
2026-02-15 15:44:19,349 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/Mitsubishi_CM200DY-24T.json: No transistor ID found in converted data
2026-02-15 15:44:19,403 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/GaNSystems_GS66506T.json: No transistor ID found in converted data
2026-02-15 15:44:19,404 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/Rohm_SCT3060AW7.json: No transistor ID found in converted data
2026-02-15 15:44:19,405 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/Infineon_FF300R12KE3.json: No transistor ID found in converted data
2026-02-15 15:44:19,405 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/Infineon_FF200R12KE3.json: No transistor ID found in converted data
2026-02-15 15:44:19,407 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/Infineon_IPBE65R050CFD7A.json: No transistor ID found in converted data
2026-02-15 15:44:19,408 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/Fuji_2MBI200XAA065-50.json: No transistor ID found in converted data
2026-02-15 15:44:19,409 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/Semikron_SKM400GB12T4.json: No transistor ID found in converted data
2026-02-15 15:44:19,704 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/ROHMSemiconductor_SCT3120AW7.json: No transistor ID found in converted data
2026-02-15 15:44:19,706 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/CREE_C3M0065100J.json: No transistor ID found in converted data
2026-02-15 15:44:19,707 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/CREE_C3M0120100J.json: No transistor ID found in converted data
2026-02-15 15:44:19,761 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/Infineon_IPW65R090CFD7.json: No transistor ID found in converted data
2026-02-15 15:44:19,763 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/CREE_CAB530M12BM3.json: No transistor ID found in converted data
2026-02-15 15:44:19,764 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/Fuji_2MBI300XBE120-50.json: No transistor ID found in converted data
2026-02-15 15:44:19,764 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/Fuji_2MBI200XBE120-50.json: No transistor ID found in converted data
2026-02-15 15:44:19,765 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/CREE_WAB300M12BM3.json: No transistor ID found in converted data
2026-02-15 15:44:19,766 - ERROR - Failed to migrate /home/tinix/claude_wsl/transistordatabase/database/Fuji_2MBI400XBE065-50.json: No transistor ID found in converted data
2026-02-15 15:44:19,766 - INFO - Completed directory: 24 files processed
2026-02-15 15:44:19,766 - INFO - 
============================================================
2026-02-15 15:44:19,766 - INFO - Processing source: /home/tinix/claude_wsl/file_exchange
2026-02-15 15:44:19,766 - INFO - ============================================================
2026-02-15 15:44:19,768 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/Si-MOSFET/650V/Infineon_IPBE65R050CFD7A.json: No transistor ID found in converted data
2026-02-15 15:44:19,799 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/Si-MOSFET/650V/Infineon_IPW65R090CFD7.json: No transistor ID found in converted data
2026-02-15 15:44:19,800 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/IGBT/1200V/Fuji_2MBI100XAA120-50.json: No transistor ID found in converted data
2026-02-15 15:44:19,801 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/IGBT/1200V/Mitsubishi_CM200DY-24T.json: No transistor ID found in converted data
2026-02-15 15:44:19,801 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/IGBT/1200V/Infineon_FF300R12KE3.json: No transistor ID found in converted data
2026-02-15 15:44:19,802 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/IGBT/1200V/Infineon_FF200R12KE3.json: No transistor ID found in converted data
2026-02-15 15:44:19,802 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/IGBT/1200V/Semikron_SKM400GB12T4.json: No transistor ID found in converted data
2026-02-15 15:44:19,803 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/IGBT/1200V/Fuji_2MBI300XBE120-50.json: No transistor ID found in converted data
2026-02-15 15:44:19,803 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/IGBT/1200V/Fuji_2MBI200XBE120-50.json: No transistor ID found in converted data
2026-02-15 15:44:19,804 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/IGBT/650V/Fuji_2MBI600XEE065-50.json: No transistor ID found in converted data
2026-02-15 15:44:19,805 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/IGBT/650V/Fuji_2MBI400U2B-060.json: No transistor ID found in converted data
2026-02-15 15:44:19,806 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/IGBT/650V/Fuji_2MBI300XBE065-50.json: No transistor ID found in converted data
2026-02-15 15:44:19,806 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/IGBT/650V/Fuji_2MBI200XAA065-50.json: No transistor ID found in converted data
2026-02-15 15:44:19,807 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/IGBT/650V/Fuji_2MBI400XBE065-50.json: No transistor ID found in converted data
2026-02-15 15:44:19,808 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/SiC-MOSFET/1200V/CREE_C3M0016120K.json: No transistor ID found in converted data
2026-02-15 15:44:19,808 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/SiC-MOSFET/1200V/CREE_CAB530M12BM3.json: No transistor ID found in converted data
2026-02-15 15:44:19,809 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/SiC-MOSFET/1200V/CREE_WAB300M12BM3.json: No transistor ID found in converted data
2026-02-15 15:44:19,810 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/SiC-MOSFET/650V/CREE_C3M0060065J.json: No transistor ID found in converted data
2026-02-15 15:44:19,811 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/SiC-MOSFET/650V/CREE_C3M0120065J.json: No transistor ID found in converted data
2026-02-15 15:44:19,811 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/SiC-MOSFET/650V/UnitedSiC_UF3SC065007K4S.json: No transistor ID found in converted data
2026-02-15 15:44:19,956 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/SiC-MOSFET/650V/ROHMSemiconductor_SCT3120AW7.json: No transistor ID found in converted data
2026-02-15 15:44:19,957 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/SiC-MOSFET/650V/ROHMSemiconductor_SCT3060AW7.json: No transistor ID found in converted data
2026-02-15 15:44:19,958 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/SiC-MOSFET/1000V/CREE_C3M0065100J.json: No transistor ID found in converted data
2026-02-15 15:44:19,959 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/SiC-MOSFET/1000V/CREE_C3M0120100J.json: No transistor ID found in converted data
2026-02-15 15:44:19,979 - ERROR - Failed to migrate /home/tinix/claude_wsl/file_exchange/GaN/650V/GaNSystems_GS66506T.json: No transistor ID found in converted data
2026-02-15 15:44:19,981 - INFO - Completed directory: 49 files processed
2026-02-15 15:44:19,981 - INFO - 
============================================================
2026-02-15 15:44:19,981 - INFO - Processing source: /home/tinix/claude_wsl/archive_ntbees2/sc
2026-02-15 15:44:19,981 - INFO - ============================================================
2026-02-15 15:44:19,993 - INFO - Processed 50 files...
2026-02-15 15:44:20,020 - WARNING - Duplicate found: Eloss_DoublePulseTester_EPC8009_sync (existing: 32.3%, new: 32.3%)
2026-02-15 15:44:20,051 - ERROR - Failed to migrate /home/tinix/claude_wsl/archive_ntbees2/sc/db/example_wpd/C2M0080120D_idvgs.json: No transistor ID found in converted data
2026-02-15 15:44:20,053 - WARNING - Duplicate found: C2M0080120D_idvgs25 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,074 - WARNING - Duplicate found: Infineon_IGB20N60H3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,081 - WARNING - Duplicate found: Infineon_IGA30N60H3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,082 - WARNING - Duplicate found: Infineon_IKW50N60DTP (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,084 - WARNING - Duplicate found: Infineon_IKP20N60TA (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,085 - WARNING - Duplicate found: Infineon_IKW20N60TA (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,089 - WARNING - Duplicate found: Infineon_IKW15N120H3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,089 - INFO - Processed 100 files...
2026-02-15 15:44:20,093 - WARNING - Duplicate found: Infineon_IKW30N60TA (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,097 - WARNING - Duplicate found: Infineon_IGP10N60T (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,104 - WARNING - Duplicate found: Infineon_IGB30N60T (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,106 - WARNING - Duplicate found: Infineon_IGW100N60H3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,106 - WARNING - Duplicate found: Infineon_IGP20N60H3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,107 - WARNING - Duplicate found: Infineon_IGP50N60T (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,110 - WARNING - Duplicate found: Infineon_IKW50N65H5 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,111 - WARNING - Duplicate found: Infineon_IKW50N60TA (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,111 - WARNING - Duplicate found: Infineon_IGW25N120H3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,113 - WARNING - Duplicate found: Infineon_IKW75N60T (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,113 - WARNING - Duplicate found: Infineon_IKP04N60T (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,114 - WARNING - Duplicate found: Infineon_IGW25N120H3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,116 - WARNING - Duplicate found: Infineon_IGW50N60T (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,118 - WARNING - Duplicate found: Infineon_IGW30N60T (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,118 - INFO - Processed 150 files...
2026-02-15 15:44:20,121 - WARNING - Duplicate found: Infineon_IKQ50N120CH3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,122 - WARNING - Duplicate found: Infineon_IKP20N60H3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,125 - WARNING - Duplicate found: Infineon_IKW60N60H3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,126 - WARNING - Duplicate found: Infineon_IKFW50N60DH3E (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,134 - WARNING - Duplicate found: Infineon_IKFW40N60DH3E (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,135 - WARNING - Duplicate found: Infineon_IKB15N60T (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,135 - WARNING - Duplicate found: Infineon_IKW25N120T2 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,137 - WARNING - Duplicate found: Infineon_IKW75N60H3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,138 - WARNING - Duplicate found: Infineon_IKW15N120T2 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,139 - WARNING - Duplicate found: Infineon_IKD03N60RF (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,140 - WARNING - Duplicate found: Infineon_IGW50N60TP (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,140 - WARNING - Duplicate found: Infineon_IGW50N60H3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,141 - WARNING - Duplicate found: Infineon_IGU04N60T (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,142 - WARNING - Duplicate found: Infineon_IKW50N60H3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,142 - WARNING - Duplicate found: Infineon_IKB20N60T (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,143 - WARNING - Duplicate found: Infineon_IKW15T120 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,143 - WARNING - Duplicate found: Infineon_IKFW50N60DH3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,145 - WARNING - Duplicate found: Infineon_IKB40N65ES5 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,147 - WARNING - Duplicate found: Infineon_IGW08T120 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,148 - WARNING - Duplicate found: Infineon_IKW40N120H3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,148 - WARNING - Duplicate found: Infineon_IKQ40N120CH3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,149 - WARNING - Duplicate found: Infineon_IGW75N60H3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,149 - WARNING - Duplicate found: Infineon_IGW25N120H3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,150 - WARNING - Duplicate found: Infineon_IKFW75N60ET (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,150 - INFO - Processed 200 files...
2026-02-15 15:44:20,151 - WARNING - Duplicate found: Infineon_IKW15T120 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,151 - WARNING - Duplicate found: Infineon_IKQ75N120CT2 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,152 - WARNING - Duplicate found: Infineon_IGD06N60T (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,152 - WARNING - Duplicate found: Infineon_IKW40N65ES5 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,153 - WARNING - Duplicate found: Infineon_IGP30N60H3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,155 - WARNING - Duplicate found: Infineon_IGW30N60H3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,156 - WARNING - Duplicate found: Infineon_IKQ40N120CT2 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,157 - WARNING - Duplicate found: Infineon_IGW25T120 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,158 - WARNING - Duplicate found: Infineon_IKP15N60T (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,158 - WARNING - Duplicate found: Infineon_IKA10N60T (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,159 - WARNING - Duplicate found: Infineon_IKW40N120T2_v2 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,160 - WARNING - Duplicate found: Infineon_IGW15N120H3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,160 - WARNING - Duplicate found: Infineon_IKW50N60T (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,161 - WARNING - Duplicate found: Infineon_IGB15N60T (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,162 - WARNING - Duplicate found: Infineon_IKW40N120T2 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,162 - WARNING - Duplicate found: Infineon_IKY75N120CH3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,163 - WARNING - Duplicate found: Infineon_IKW30N60T (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,163 - WARNING - Duplicate found: Infineon_IKW15N65H5 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,165 - WARNING - Duplicate found: Infineon_IKW20N60T (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,166 - WARNING - Duplicate found: Infineon_IGB50N60T (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,167 - WARNING - Duplicate found: Infineon_IKU04N60T (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,168 - WARNING - Duplicate found: Infineon_IKB30N65ES5 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,169 - WARNING - Duplicate found: Infineon_IKQ50N120CT2 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,169 - WARNING - Duplicate found: Infineon_IKFW60N60EH3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,170 - WARNING - Duplicate found: Infineon_IKB20N60H3 (existing: 19.4%, new: 19.4%)
2026-02-15 15:44:20,170 - WARNING - Duplicate found: Infineon_IKQ120N60T (existing: 19.4%, new: 19.4%)
